CAMPAIGN_ID,CAMPAIGN_TYPE,CHANNEL_USED,CUSTOMER_SEGMENT,CONVERSION_RATE,ROI_RATE,COST_CLEAN,EFFECIENCY
36018,Influencer,YouTube,Outdoor Adventurers,0.05,6.77,12246,0.0005528335783
36019,Influencer,Email,Tech Enthusiasts,0.04,6.87,10853,0.0006330046992
36020,Display,Instagram,Tech Enthusiasts,0.03,5.32,16995,0.0003130332451
36021,Display,Website,Outdoor Adventurers,0.03,6.68,13308,0.0005019537121
36022,Social Media,YouTube,Outdoor Adventurers,0.08,6.07,19719,0.0003078249404
36023,Display,Email,Foodies,0.04,6.18,7416,0.0008333333333
36024,Influencer,Google Ads,Outdoor Adventurers,0.09,7.14,5799,0.001231246767
36025,Search,YouTube,Health & Wellness,0.05,2.2,10167,0.000216386348
36026,Social Media,Email,Outdoor Adventurers,0.07,7.57,16542,0.0004576230202
36027,Search,Website,Health & Wellness,0.1,5.92,8209,0.0007211597028
36028,Influencer,YouTube,Foodies,0.11,2.82,16706,0.0001688016282
36029,Influencer,Website,Health & Wellness,0.11,5.95,9584,0.0006208263773
36030,Email,Email,Health & Wellness,0.01,5.35,17813,0.0003003424465
36031,Social Media,Website,Outdoor Adventurers,0.08,3.41,17585,0.0001939152687
36032,Search,Google Ads,Foodies,0.12,7.87,9742,0.0008078423322
36033,Social Media,Website,Fashionistas,0.08,5.08,5266,0.0009646790733
36034,Display,Facebook,Fashionistas,0.06,2.37,12393,0.0001912369886
36035,Social Media,Website,Foodies,0.09,2.59,15173,0.0001706979503
36036,Display,Google Ads,Foodies,0.06,6.09,18579,0.0003277894397
36037,Social Media,Email,Foodies,0.08,7.12,9668,0.0007364501448
36038,Social Media,Website,Fashionistas,0.15,6.73,15659,0.0004297847883
36039,Search,YouTube,Health & Wellness,0.07,7.86,17373,0.0004524261786
36040,Display,Email,Foodies,0.07,4.85,11832,0.0004099053414
36041,Influencer,Google Ads,Health & Wellness,0.08,2.95,19091,0.0001545230737
36042,Social Media,Email,Health & Wellness,0.01,6.48,18470,0.0003508391987
36043,Influencer,Facebook,Tech Enthusiasts,0.14,3.27,12725,0.0002569744597
36044,Influencer,Instagram,Foodies,0.03,3.8,11332,0.0003353335687
36045,Social Media,Instagram,Foodies,0.13,3.17,18204,0.0001741375522
36046,Email,Instagram,Tech Enthusiasts,0.04,3.89,16702,0.0002329062388
36047,Email,Facebook,Fashionistas,0.14,6.63,5986,0.001107584364
36048,Search,Facebook,Tech Enthusiasts,0.13,5.68,9325,0.0006091152815
36049,Display,Instagram,Tech Enthusiasts,0.11,7.67,11967,0.000640929222
36050,Social Media,Google Ads,Tech Enthusiasts,0.02,3.34,8818,0.0003787706963
36051,Email,YouTube,Outdoor Adventurers,0.07,3.82,13832,0.0002761711972
36052,Display,Website,Fashionistas,0.11,6.27,15645,0.0004007670182
36053,Social Media,Email,Foodies,0.1,5.48,18521,0.000295880352
36054,Email,Website,Foodies,0.1,5.69,15052,0.0003780228541
36055,Social Media,YouTube,Foodies,0.13,3.79,18790,0.0002017030335
36056,Influencer,Google Ads,Tech Enthusiasts,0.02,3.34,16169,0.0002065681242
36057,Influencer,Email,Tech Enthusiasts,0.11,5.99,13840,0.0004328034682
36058,Display,Google Ads,Foodies,0.11,4.33,11658,0.0003714187682
36059,Influencer,Website,Fashionistas,0.06,7.13,14818,0.0004811715481
36060,Email,Instagram,Outdoor Adventurers,0.02,3.28,19452,0.0001686201933
36061,Email,Instagram,Health & Wellness,0.09,2,11004,0.0001817520901
36062,Email,YouTube,Outdoor Adventurers,0.02,4.2,19249,0.0002181931529
36063,Display,Facebook,Health & Wellness,0.1,4.65,18481,0.0002516097614
36064,Social Media,Website,Foodies,0.04,2.13,17067,0.00012480225
36065,Email,Instagram,Foodies,0.1,4.33,9653,0.0004485652129
36066,Influencer,Email,Outdoor Adventurers,0.11,7.35,5712,0.001286764706
36067,Search,Facebook,Fashionistas,0.11,2.26,13982,0.0001616363896
36068,Influencer,Instagram,Foodies,0.04,4.07,7905,0.0005148640101
36069,Display,Google Ads,Outdoor Adventurers,0.09,3.33,19063,0.0001746839427
36070,Search,Email,Foodies,0.08,2.79,8944,0.000311940966
36071,Display,Website,Health & Wellness,0.1,5.24,6229,0.0008412265211
36072,Social Media,Facebook,Foodies,0.1,5.27,15445,0.0003412107478
36073,Display,Facebook,Foodies,0.06,6.87,7275,0.0009443298969
36074,Influencer,Instagram,Outdoor Adventurers,0.03,7.81,5843,0.001336642136
36075,Search,YouTube,Tech Enthusiasts,0.1,2.76,8601,0.0003208929194
36076,Email,YouTube,Tech Enthusiasts,0.04,3.95,9521,0.0004148723874
36077,Display,Instagram,Health & Wellness,0.11,7.42,17317,0.0004284806837
36078,Search,Email,Foodies,0.13,3.47,18851,0.0001840751154
36079,Display,Website,Foodies,0.09,7.45,7437,0.001001748017
36080,Search,Website,Tech Enthusiasts,0.04,4.11,14853,0.0002767117754
36081,Search,Google Ads,Health & Wellness,0.05,6.82,12799,0.0005328541292
36082,Social Media,Instagram,Foodies,0.05,4.55,16977,0.0002680096601
36083,Social Media,Email,Foodies,0.14,7.98,19669,0.0004057145762
36084,Social Media,Email,Foodies,0.04,3.31,13398,0.0002470517988
36085,Display,Website,Outdoor Adventurers,0.08,7.27,6040,0.001203642384
36086,Influencer,Google Ads,Health & Wellness,0.12,4.2,13087,0.0003209291663
36087,Display,Google Ads,Outdoor Adventurers,0.1,4.13,17962,0.0002299298519
36088,Email,Facebook,Foodies,0.05,5.64,8280,0.0006811594203
36089,Social Media,Facebook,Fashionistas,0.01,4.66,10486,0.0004444020599
36090,Email,Email,Fashionistas,0.08,6.38,11162,0.0005715821537
36091,Display,Facebook,Fashionistas,0.08,7.13,6486,0.00109929078
36092,Social Media,Instagram,Foodies,0.15,3.69,11576,0.0003187629578
36093,Display,Facebook,Health & Wellness,0.14,4.61,17502,0.0002633984687
36094,Email,Facebook,Tech Enthusiasts,0.09,3.74,12889,0.0002901699123
36095,Search,Website,Foodies,0.03,5.71,15935,0.0003583307185
36096,Display,Website,Outdoor Adventurers,0.03,4.85,17849,0.0002717239061
36097,Display,Facebook,Outdoor Adventurers,0.09,3,17538,0.0001710571331
36098,Social Media,Email,Fashionistas,0.02,7.41,18586,0.0003986871839
36099,Search,Email,Foodies,0.15,6.46,7772,0.0008311888832
36100,Influencer,Facebook,Health & Wellness,0.01,5.62,16662,0.0003372944424
36101,Email,Facebook,Fashionistas,0.04,6.92,10789,0.0006413940124
36102,Display,Email,Tech Enthusiasts,0.06,2.09,10615,0.0001968911917
36103,Search,Email,Tech Enthusiasts,0.07,5.94,5055,0.001175074184
36104,Social Media,Facebook,Outdoor Adventurers,0.03,5.18,14919,0.0003472082579
36105,Display,Instagram,Outdoor Adventurers,0.14,6.08,18146,0.0003350600683
36106,Display,Instagram,Health & Wellness,0.11,3.74,10008,0.0003737010392
36107,Influencer,Website,Foodies,0.06,5.78,14480,0.0003991712707
36108,Search,YouTube,Tech Enthusiasts,0.1,4.71,9560,0.0004926778243
36109,Social Media,Email,Tech Enthusiasts,0.11,3.06,8020,0.0003815461347
36110,Influencer,Website,Tech Enthusiasts,0.08,4.13,19175,0.0002153846154
36111,Social Media,Instagram,Outdoor Adventurers,0.07,6.14,17149,0.0003580383696
36112,Influencer,YouTube,Foodies,0.08,7.31,8783,0.0008322896505
36113,Email,Website,Outdoor Adventurers,0.02,3.45,15356,0.0002246678823
36114,Display,Email,Fashionistas,0.02,7.97,14977,0.0005321492956
36115,Email,Instagram,Tech Enthusiasts,0.02,2.33,18215,0.0001279165523
36116,Search,Email,Health & Wellness,0.1,3.06,10088,0.0003033306899
36117,Search,Google Ads,Fashionistas,0.12,5.24,11081,0.0004728815089
36118,Search,YouTube,Foodies,0.08,5.67,8351,0.0006789606035
36119,Search,Website,Health & Wellness,0.07,6.77,11612,0.000583017568
36120,Social Media,Google Ads,Tech Enthusiasts,0.07,5.43,6733,0.0008064755681
36121,Search,YouTube,Tech Enthusiasts,0.12,2,8489,0.0002355990105
36122,Social Media,YouTube,Tech Enthusiasts,0.01,3.6,14801,0.000243226809
36123,Influencer,Instagram,Fashionistas,0.06,5.85,15423,0.0003793036374
36124,Social Media,Instagram,Outdoor Adventurers,0.12,5.96,18913,0.0003151271612
36125,Social Media,Instagram,Fashionistas,0.07,5.54,12655,0.0004377716318
36126,Social Media,Facebook,Health & Wellness,0.04,5.02,7564,0.0006636700159
36127,Influencer,Instagram,Tech Enthusiasts,0.12,2.24,14004,0.0001599542988
36128,Social Media,Facebook,Fashionistas,0.14,7.31,11519,0.0006346036982
36129,Display,Facebook,Outdoor Adventurers,0.13,7.03,5721,0.001228806153
36130,Influencer,Instagram,Tech Enthusiasts,0.03,2.26,14512,0.0001557331863
36131,Display,Email,Health & Wellness,0.11,6.51,18907,0.0003443169197
36132,Email,Email,Outdoor Adventurers,0.08,4.97,18879,0.000263255469
36133,Influencer,YouTube,Foodies,0.02,2.07,17861,0.0001158949667
36134,Influencer,Google Ads,Fashionistas,0.02,4.07,15818,0.0002573018081
36135,Display,Email,Foodies,0.11,2.94,8407,0.0003497085762
36136,Search,Instagram,Foodies,0.04,7.27,13827,0.0005257828886
36137,Social Media,Google Ads,Tech Enthusiasts,0.03,5.78,10512,0.000549847793
36138,Display,Instagram,Outdoor Adventurers,0.02,5.15,8446,0.0006097560976
36139,Search,Facebook,Tech Enthusiasts,0.04,5.43,17880,0.0003036912752
36140,Email,Facebook,Outdoor Adventurers,0.09,4.78,6525,0.0007325670498
36141,Display,Facebook,Tech Enthusiasts,0.11,6.88,8436,0.0008155523945
36142,Search,Google Ads,Fashionistas,0.07,5.25,16303,0.0003220266209
36143,Social Media,Website,Tech Enthusiasts,0.12,6.57,8515,0.0007715795655
36144,Display,Email,Tech Enthusiasts,0.02,6.57,8163,0.0008048511577
36145,Social Media,Facebook,Tech Enthusiasts,0.04,6.27,6927,0.0009051537462
36146,Social Media,Website,Outdoor Adventurers,0.02,3.37,8593,0.0003921796811
36147,Search,Website,Tech Enthusiasts,0.13,3.68,14391,0.0002557153777
36148,Influencer,YouTube,Health & Wellness,0.13,6,8778,0.0006835269993
36149,Social Media,Email,Health & Wellness,0.12,4.04,15251,0.0002649006623
36150,Social Media,Facebook,Outdoor Adventurers,0.09,3.16,8310,0.0003802647413
36151,Display,YouTube,Tech Enthusiasts,0.03,7.53,19290,0.0003903576983
36152,Display,Facebook,Outdoor Adventurers,0.04,7.6,15307,0.0004965048671
36153,Email,Website,Health & Wellness,0.03,5.72,11119,0.0005144347513
36154,Search,YouTube,Tech Enthusiasts,0.03,6.8,18494,0.0003676868173
36155,Social Media,Email,Tech Enthusiasts,0.07,7.4,14155,0.0005227834687
36156,Email,Google Ads,Outdoor Adventurers,0.07,5.73,19937,0.0002874053268
36157,Email,Email,Foodies,0.08,7.47,7582,0.000985228172
36158,Influencer,Facebook,Outdoor Adventurers,0.07,6.56,16073,0.000408137871
36159,Search,Facebook,Fashionistas,0.13,2.09,5315,0.0003932267168
36160,Influencer,Instagram,Outdoor Adventurers,0.06,7.66,8020,0.0009551122195
36161,Social Media,Facebook,Outdoor Adventurers,0.14,6.26,9833,0.0006366317502
36162,Email,Google Ads,Tech Enthusiasts,0.07,3.96,17365,0.0002280449179
36163,Search,Google Ads,Outdoor Adventurers,0.05,2.52,6332,0.0003979785218
36164,Influencer,Instagram,Health & Wellness,0.05,7.31,10988,0.000665271205
36165,Influencer,Instagram,Fashionistas,0.12,4.12,5061,0.0008140683659
36166,Search,Email,Outdoor Adventurers,0.14,4.28,14512,0.0002949283352
36167,Influencer,YouTube,Foodies,0.04,3.84,5257,0.0007304546319
36168,Influencer,Website,Fashionistas,0.07,3.96,13449,0.0002944456837
36169,Email,Facebook,Fashionistas,0.04,2.94,15128,0.0001943416182
36170,Search,Google Ads,Health & Wellness,0.11,2.4,16892,0.0001420790907
36171,Display,Instagram,Health & Wellness,0.12,4.53,16068,0.0002819268111
36172,Display,Facebook,Outdoor Adventurers,0.09,7.55,11951,0.0006317462974
36173,Search,Email,Fashionistas,0.12,3.25,6570,0.0004946727549
36174,Display,Instagram,Outdoor Adventurers,0.01,3.54,15074,0.0002348414489
36175,Display,Email,Outdoor Adventurers,0.07,5.14,11242,0.0004572140189
36176,Search,Facebook,Foodies,0.02,3.73,14371,0.0002595504836
36177,Influencer,Google Ads,Foodies,0.1,5.39,19700,0.0002736040609
36178,Search,Website,Health & Wellness,0.03,7.65,13758,0.0005560401221
36179,Email,Website,Tech Enthusiasts,0.07,4.95,18896,0.0002619602032
36180,Search,Google Ads,Outdoor Adventurers,0.03,7.23,6701,0.001078943441
36181,Display,Email,Tech Enthusiasts,0.12,5.11,12632,0.0004045281824
36182,Social Media,YouTube,Tech Enthusiasts,0.11,6.13,11890,0.0005155592935
36183,Email,Instagram,Outdoor Adventurers,0.09,3.96,10290,0.0003848396501
36184,Display,Website,Tech Enthusiasts,0.15,6.89,16450,0.0004188449848
36185,Social Media,Facebook,Outdoor Adventurers,0.06,5.45,15761,0.0003457902417
36186,Social Media,Google Ads,Foodies,0.14,4.52,7734,0.0005844323765
36187,Display,Instagram,Fashionistas,0.02,2.08,19288,0.0001078390709
36188,Display,Facebook,Tech Enthusiasts,0.01,3.17,8843,0.0003584756304
36189,Influencer,Google Ads,Tech Enthusiasts,0.1,5.99,9486,0.0006314568838
36190,Influencer,Website,Foodies,0.11,7.83,14198,0.0005514861248
36191,Display,Google Ads,Tech Enthusiasts,0.12,4.91,9627,0.0005100238911
36192,Social Media,Google Ads,Outdoor Adventurers,0.03,7.6,7246,0.00104885454
36193,Search,Instagram,Health & Wellness,0.07,6.74,17526,0.0003845714938
36194,Email,Instagram,Tech Enthusiasts,0.1,6.23,11926,0.0005223880597
36195,Search,Instagram,Tech Enthusiasts,0.07,6.41,17439,0.0003675669476
36196,Search,Facebook,Fashionistas,0.07,3.31,14295,0.0002315494928
36197,Email,Email,Outdoor Adventurers,0.04,2.51,19524,0.0001285597214
36198,Social Media,Google Ads,Foodies,0.14,7.45,10543,0.0007066299915
36199,Display,Email,Tech Enthusiasts,0.06,7.58,13013,0.0005824944286
36200,Display,Google Ads,Outdoor Adventurers,0.12,4.76,15573,0.0003056572273
36201,Social Media,Instagram,Outdoor Adventurers,0.11,5.52,9702,0.0005689548547
36202,Social Media,Google Ads,Fashionistas,0.03,7.96,7163,0.001111266229
36203,Social Media,Google Ads,Fashionistas,0.01,6.49,10540,0.0006157495256
36204,Social Media,Facebook,Tech Enthusiasts,0.04,6.72,18308,0.0003670526546
36205,Search,YouTube,Health & Wellness,0.07,4.76,14978,0.0003177994392
36206,Influencer,Google Ads,Foodies,0.05,7.64,12319,0.0006201802094
36207,Email,Website,Tech Enthusiasts,0.07,2.79,16813,0.0001659430203
36208,Influencer,Facebook,Tech Enthusiasts,0.13,5.3,9077,0.0005838933568
36209,Display,Instagram,Tech Enthusiasts,0.11,3.05,8971,0.0003399843942
36210,Social Media,Facebook,Foodies,0.08,2.17,16168,0.0001342157348
36211,Email,YouTube,Health & Wellness,0.11,6.2,8761,0.0007076817715
36212,Influencer,YouTube,Tech Enthusiasts,0.09,7.22,7026,0.001027611728
36213,Display,Email,Outdoor Adventurers,0.12,7.85,18933,0.0004146199757
36214,Email,Instagram,Outdoor Adventurers,0.03,6.36,19687,0.0003230558236
36215,Display,Website,Health & Wellness,0.14,4.16,8793,0.0004731036051
36216,Social Media,Website,Health & Wellness,0.08,6.63,8259,0.0008027606248
36217,Social Media,Website,Foodies,0.01,5.54,10180,0.0005442043222
36218,Social Media,YouTube,Health & Wellness,0.07,5.13,18439,0.0002782146537
36219,Display,Website,Fashionistas,0.15,8,8139,0.0009829217349
36220,Email,Instagram,Foodies,0.06,3.92,8112,0.000483234714
36221,Influencer,Email,Fashionistas,0.11,7.96,19732,0.0004034056355
36222,Search,Website,Fashionistas,0.14,3.89,10100,0.0003851485149
36223,Search,Facebook,Outdoor Adventurers,0.09,4.11,5150,0.0007980582524
36224,Display,Instagram,Foodies,0.08,4.89,19943,0.0002451988166
36225,Influencer,Facebook,Foodies,0.03,7.91,7206,0.001097696364
36226,Display,Website,Fashionistas,0.07,7.49,18422,0.0004065790902
36227,Email,Website,Foodies,0.01,5.44,19491,0.0002791031758
36228,Display,Instagram,Health & Wellness,0.14,7.53,5231,0.001439495316
36229,Display,Google Ads,Foodies,0.11,3.07,15249,0.000201324677
36230,Influencer,Google Ads,Fashionistas,0.07,3.35,5095,0.0006575073602
36231,Display,Facebook,Health & Wellness,0.13,4.02,17351,0.0002316869345
36232,Email,Website,Outdoor Adventurers,0.06,7.28,17608,0.0004134484325
36233,Social Media,YouTube,Tech Enthusiasts,0.11,5.63,6280,0.0008964968153
36234,Search,Google Ads,Fashionistas,0.1,4.69,12938,0.0003624980677
36235,Influencer,Google Ads,Fashionistas,0.1,6.8,7714,0.0008815141302
36236,Social Media,Email,Health & Wellness,0.14,7.71,13845,0.00055687974
36237,Search,Website,Foodies,0.03,3.55,13867,0.0002560034615
36238,Email,Website,Outdoor Adventurers,0.06,2.98,9658,0.0003085524953
36239,Email,Instagram,Foodies,0.07,2.55,6004,0.0004247168554
36240,Search,Email,Tech Enthusiasts,0.07,6.57,11189,0.0005871838413
36241,Display,Instagram,Foodies,0.05,4.72,16198,0.0002913939993
36242,Email,Instagram,Fashionistas,0.14,6.4,7960,0.0008040201005
36243,Email,Instagram,Health & Wellness,0.13,6.43,7148,0.0008995523223
36244,Social Media,Google Ads,Tech Enthusiasts,0.08,4.19,14612,0.0002867506159
36245,Display,Website,Foodies,0.1,7.83,7144,0.001096024636
36246,Email,Email,Foodies,0.05,3.09,6535,0.0004728385616
36247,Email,Instagram,Tech Enthusiasts,0.11,6.01,6747,0.0008907662665
36248,Social Media,Website,Foodies,0.08,4.12,6736,0.0006116389549
36249,Social Media,Email,Foodies,0.1,6.03,15754,0.000382759934
36250,Influencer,Website,Health & Wellness,0.1,4.46,17747,0.0002513100806
36251,Social Media,Email,Health & Wellness,0.07,6.48,13365,0.0004848484848
36252,Search,YouTube,Tech Enthusiasts,0.12,6.69,7631,0.000876687197
36253,Email,Website,Health & Wellness,0.14,5.43,6366,0.0008529688973
36254,Email,Facebook,Fashionistas,0.13,4.81,9007,0.0005340290885
36255,Search,Email,Fashionistas,0.08,4,5458,0.0007328691829
36256,Email,Google Ads,Health & Wellness,0.02,6.31,18453,0.0003419498185
36257,Display,Instagram,Outdoor Adventurers,0.12,6.17,8561,0.0007207101974
36258,Social Media,Instagram,Foodies,0.09,7.69,16173,0.0004754838311
36259,Email,Google Ads,Health & Wellness,0.14,2.16,8279,0.000260901075
36260,Influencer,Google Ads,Outdoor Adventurers,0.13,7.28,6085,0.001196384552
36261,Social Media,Google Ads,Tech Enthusiasts,0.08,6.73,9996,0.0006732693077
36262,Search,Email,Fashionistas,0.05,4.53,6013,0.0007533677033
36263,Display,Google Ads,Foodies,0.08,4.49,17556,0.0002557530189
36264,Email,Google Ads,Health & Wellness,0.02,5.56,17854,0.000311414809
36265,Email,Website,Outdoor Adventurers,0.13,3.17,14832,0.0002137270766
36266,Search,Facebook,Foodies,0.12,7.53,5725,0.001315283843
36267,Influencer,Website,Health & Wellness,0.1,6.31,17088,0.0003692649813
36268,Social Media,Instagram,Tech Enthusiasts,0.05,7.1,6831,0.0010393793
36269,Display,Instagram,Foodies,0.03,4.04,10633,0.0003799492147
36270,Display,Instagram,Foodies,0.07,5.08,14704,0.000345484222
36271,Influencer,Google Ads,Foodies,0.03,2.38,18540,0.0001283710895
36272,Influencer,Facebook,Health & Wellness,0.05,4.15,16511,0.0002513475865
36273,Social Media,Instagram,Tech Enthusiasts,0.04,6.87,8548,0.0008036967712
36274,Search,Website,Fashionistas,0.06,7.7,17309,0.0004448552776
36275,Influencer,Website,Fashionistas,0.04,3.6,9418,0.0003822467615
36276,Influencer,Google Ads,Health & Wellness,0.12,5.51,8090,0.0006810877627
36277,Email,Facebook,Fashionistas,0.13,4.22,17086,0.0002469858364
36278,Email,Google Ads,Outdoor Adventurers,0.1,5.87,8994,0.0006526573271
36279,Email,Facebook,Tech Enthusiasts,0.08,5.32,11327,0.0004696742297
36280,Search,YouTube,Health & Wellness,0.14,3.63,7834,0.00046336482
36281,Email,Instagram,Outdoor Adventurers,0.11,4.7,9626,0.0004882609599
36282,Search,Instagram,Health & Wellness,0.08,5.8,19014,0.0003050383928
36283,Influencer,Instagram,Fashionistas,0.08,7.83,6817,0.001148599091
36284,Social Media,Email,Fashionistas,0.12,3.48,16884,0.0002061122957
36285,Search,Website,Outdoor Adventurers,0.08,6.01,5375,0.001118139535
36286,Email,Google Ads,Tech Enthusiasts,0.11,3.48,15273,0.0002278530741
36287,Display,Website,Health & Wellness,0.06,5.88,16603,0.0003541528639
36288,Search,Email,Foodies,0.01,6.32,9490,0.0006659641728
36289,Display,YouTube,Health & Wellness,0.09,7.42,16606,0.0004468264483
36290,Influencer,Google Ads,Fashionistas,0.07,2.9,6887,0.0004210832002
36291,Social Media,Instagram,Tech Enthusiasts,0.03,2.14,9211,0.0002323309087
36292,Email,Instagram,Tech Enthusiasts,0.05,3.6,15253,0.0002360191438
36293,Influencer,Email,Foodies,0.09,3.39,16466,0.0002058787805
36294,Search,Instagram,Outdoor Adventurers,0.03,3.04,16514,0.0001840862299
36295,Search,Email,Tech Enthusiasts,0.08,3.3,15923,0.000207247378
36296,Search,Email,Tech Enthusiasts,0.03,3.12,11798,0.000264451602
36297,Search,Instagram,Foodies,0.11,5.83,10057,0.0005796957343
36298,Search,Google Ads,Tech Enthusiasts,0.13,7.83,17405,0.0004498707268
36299,Search,Instagram,Tech Enthusiasts,0.06,3.94,10220,0.000385518591
36300,Search,YouTube,Health & Wellness,0.03,5.25,19890,0.0002639517345
